00001316,2017/02/08 18:45:00,  -0.0000,  27.7000
00001330,2017/02/08 18:50:00,  -0.0000,  27.7000
00001344,2017/02/08 18:55:00,  -0.0000,  27.7000
00001358,2017/02/08 19:00:00,  -0.0000,  27.7000
00001372,2017/02/08 19:05:00,  -0.0000,  27.7000
00001386,2017/02/08 19:10:00,  -0.0000,  27.7000
00001400,2017/02/08 19:15:00,  -0.0000,  27.7000
00001414,2017/02/08 19:20:00,  -0.0000,  27.7000
00001428,2017/02/08 19:25:00,  -0.0000,  27.7000
00001442,2017/02/08 19:30:00,  -0.0000,  27.6000
00001456,2017/02/08 19:35:00,  -0.0000,  27.6000
00001470,2017/02/08 19:40:00,  -0.0000,  27.6000
00001484,2017/02/08 19:45:00,  -0.0000,  27.6000
00001498,2017/02/08 19:50:00,  -0.0000,  27.6000
00001512,2017/02/08 19:55:00,  -0.0000,  27.6000
00001526,2017/02/08 20:00:00,  -0.0000,  27.6000
00001540,2017/02/08 20:05:00,  -0.0000,  27.6000
00001554,2017/02/08 20:10:00,  -0.0000,  27.6000
00001568,2017/02/08 20:15:00,  -0.0000,  27.6000
00001582,2017/02/08 20:20:00,  -0.0000,  27.6000
00001596,2017/02/08 20:25:00,  -0.0000,  27.6000
00001610,2017/02/08 20:30:00,  -0.0000,  27.6000
00001624,2017/02/08 20:35:00,  -0.0000,  27.6000
00001638,2017/02/08 20:40:00,  -0.0000,  27.6000
00001652,2017/02/08 20:45:00,  -0.0000,  27.5000
00001666,2017/02/08 20:50:00,  -0.0000,  27.5000
00001680,2017/02/08 20:55:00,  -0.0000,  27.5000
00001694,2017/02/08 21:00:00,  -0.0000,  27.5000
00001708,2017/02/08 21:05:00,  -0.0000,  27.5000
00001722,2017/02/08 21:10:00,  -0.0000,  27.5000
00001736,2017/02/08 21:15:00,  -0.0000,  27.5000
00001750,2017/02/08 21:20:00,  -0.0000,  27.5000
00001764,2017/02/08 21:25:00,  -0.0000,  27.5000
00001778,2017/02/08 21:30:00,  -0.0000,  27.5000
00001792,2017/02/08 21:35:00,  -0.0000,  27.5000
00001806,2017/02/08 21:40:00,  -0.0000,  27.5000
00001820,2017/02/08 21:45:00,  -0.0000,  27.5000
00001834,2017/02/08 21:50:00,  -0.0000,  27.5000
00001848,2017/02/08 21:55:00,  -0.0000,  27.5000
00001862,2017/02/08 22:00:00,  -0.0000,  27.5000
00001876,2017/02/08 22:05:00,  -0.0000,  27.5000
00001890,2017/02/08 22:10:00,  -0.0000,  27.4000
00001904,2017/02/08 22:15:00,  -0.0000,  27.4000
00001918,2017/02/08 22:20:00,  -0.0000,  27.4000
00001932,2017/02/08 22:25:00,  -0.0000,  27.4000
00001946,2017/02/08 22:30:00,  -0.0000,  27.4000
00001960,2017/02/08 22:35:00,  -0.0000,  27.4000
00001974,2017/02/08 22:40:00,  -0.0000,  27.4000
00001988,2017/02/08 22:45:00,  -0.0000,  27.4000
00002002,2017/02/08 22:50:00,  -0.0000,  27.4000
00002016,2017/02/08 22:55:00,  -0.0000,  27.4000
00002030,2017/02/08 23:00:00,  -0.0000,  27.4000
00002044,2017/02/08 23:05:00,  -0.0000,  27.4000
00002058,2017/02/08 23:10:00,  -0.0000,  27.4000
00002072,2017/02/08 23:15:00,  -0.0000,  27.4000
00002086,2017/02/08 23:20:00,  -0.0000,  27.4000
00002100,2017/02/08 23:25:00,  -0.0000,  27.3000
00002114,2017/02/08 23:30:00,  -0.0000,  27.3000
00002128,2017/02/08 23:35:00,  -0.0000,  27.3000
00002142,2017/02/08 23:40:00,  -0.0000,  27.3000
00002156,2017/02/08 23:45:00,  -0.0000,  27.3000
00002170,2017/02/08 23:50:00,  -0.0000,  27.3000
00002184,2017/02/08 23:55:00,  -0.0000,  27.3000
00002198,2017/02/09 00:00:00,  -0.0000,  27.3000
00002212,2017/02/09 00:05:00,  -0.0000,  27.3000
00002226,2017/02/09 00:10:00,  -0.0000,  27.3000
00002240,2017/02/09 00:15:00,  -0.0000,  27.3000
00002254,2017/02/09 00:20:00,  -0.0000,  27.3000
00002268,2017/02/09 00:25:00,  -0.0000,  27.3000
00002282,2017/02/09 00:30:00,  -0.0000,  27.3000
00002296,2017/02/09 00:35:00,  -0.0000,  27.3000
00002310,2017/02/09 00:40:00,  -0.0000,  27.3000
00002324,2017/02/09 00:45:00,  -0.0000,  27.3000
00002338,2017/02/09 00:50:00,  -0.0000,  27.3000
00002352,2017/02/09 00:55:00,  -0.0000,  27.3000
00002366,2017/02/09 01:00:00,  -0.0000,  27.3000
00002380,2017/02/09 01:05:00,  -0.0000,  27.3000
00002394,2017/02/09 01:10:00,  -0.0000,  27.2000
